rank,drug_a,drug_b,priority_score,p_empirical,q_value,permutation_z,signed_reversal,reversal_efficiency,reversal_gain_over_best_single,counter_therapeutic,gene_coverage,pathway_coverage,axis_coverage,target_complementarity,compartment_complementarity,cns_reach,regimen_compatibility,network_separation,proximity_z_a,proximity_z_b,complementary_exposure,evidence_score,uncertainty,safety_union,safety_overlap,worst_risk_domain,same_mechanism,shared_safety_class,redundant_targets,excluded_from_primary_ranking,pareto_optimal
1302,Cholecalciferol,Ponesimod,0.9967,0.04489,0.05938,1.6846,0.0373,0.4519,0.0173,0.0,0.0826,0.2,0.4,0.75,0.5,0.55,0.7333,-0.4167,-2.0037,-1.5016,False,0.6667,0.425,0.1539,0.0,infection,False,False,False,False,False
1303,Ofatumumab,Ustekinumab,0.9966,0.02993,0.04463,1.7694,0.0794,0.5387,0.0393,0.0,0.1473,0.2,0.2,1.0,0.0,0.05,0.6867,0.3542,-2.3838,-1.9172,True,0.3333,0.325,0.1814,0.0392,infection,False,False,False,False,True
1304,Hydroxychloroquine,Temelimab,0.9964,0.11471,0.12568,1.2591,0.0491,0.3896,0.0189,0.0,0.1261,0.3,0.6,0.6,0.5,0.55,0.6867,-0.5833,-3.2153,-2.4721,False,0.3333,0.575,0.1078,0.0,ocular,False,False,False,False,False
1305,Ozanimod,Remibrutinib,0.9964,0.07481,0.08723,1.4249,0.0416,0.4004,0.0198,0.0,0.1039,0.4,0.2,1.0,0.5,0.5,0.7333,0.3,-1.8533,-1.7308,True,0.6667,0.35,0.2668,0.0421,infection,False,False,False,False,False
1306,Cladribine,Teriflunomide,0.9947,0.11222,0.12336,1.1725,0.0485,0.3746,0.0216,0.0,0.1294,0.4,0.4,0.8333,0.5,0.4,0.8667,-0.2857,-2.961,-3.0107,False,1.0,0.275,0.3917,0.1191,infection,False,False,False,False,False
1307,Cholecalciferol,Ozanimod,0.9945,0.03741,0.05212,1.662,0.0389,0.4509,0.0172,0.0,0.0863,0.2,0.4,0.7778,0.5,0.55,1.0,-0.2667,-2.0037,-1.8533,False,0.6667,0.425,0.1882,0.0,infection,False,False,False,False,False
1308,Masitinib,Pioglitazone,0.9936,0.03242,0.04712,1.7095,0.05,0.4611,0.0195,0.0,0.1083,0.4,0.6,0.6,0.5,0.5,1.0,-0.5,-3.6789,-2.6661,False,0.3333,0.55,0.2559,0.0264,hepatic,False,False,False,False,False
1309,Cyclophosphamide,Fenebrutinib,0.9933,0.02743,0.04221,1.7587,0.056,0.3661,0.0263,0.0035,0.1529,0.5,0.4,1.0,0.5,0.6,0.82,0.0,-3.0549,-2.6962,False,0.6667,0.4,0.5147,0.0549,infection,False,False,False,False,False
1310,Alemtuzumab,Teriflunomide,0.9928,0.1197,0.13023,1.0595,0.0596,0.4415,0.0183,0.0,0.135,0.4,0.4,0.6923,0.5,0.4,0.6867,-0.5571,-3.018,-3.0107,False,1.0,0.25,0.6324,0.0471,infection,False,False,False,False,False
1311,Azathioprine,Laquinimod,0.9926,0.00748,0.01683,2.533,0.0478,0.3257,0.0162,0.0,0.1468,0.5,0.6,0.9167,0.5,0.55,0.8667,-0.1625,-1.9886,-4.2322,False,0.6667,0.475,0.4333,0.0686,infection,False,False,False,False,False
1312,Firategrast,Orelabrutinib,0.9924,0.01746,0.03019,1.6945,0.0416,0.391,0.0192,0.0,0.1064,0.5,0.4,1.0,0.5,0.55,1.0,0.0,-3.2771,-2.8405,False,0.3333,0.5,0.1824,0.0294,infection,False,False,False,False,False
1313,Fingolimod,Sirolimus,0.9921,0.05237,0.06657,1.5599,0.0505,0.4123,0.0207,0.0,0.1225,0.4,0.6,0.8333,0.5,0.6,1.0,-0.0833,-1.9414,-2.0409,False,0.3333,0.4,0.3837,0.0712,infection,False,False,False,False,False
1314,Mycophenolate mofetil,Temelimab,0.9918,0.00249,0.00837,2.9629,0.051,0.3108,0.0207,0.0,0.1641,0.5,0.6,1.0,0.5,0.2,0.6867,0.125,-2.0615,-2.4721,True,0.3333,0.55,0.2667,0.0118,infection,False,False,False,False,False
1315,Memantine,Methotrexate,0.9916,0.06733,0.08046,1.4244,0.0328,0.3014,0.0135,0.0,0.1088,0.3,0.4,1.0,1.0,0.75,0.8667,0.225,-2.6276,-2.3127,True,0.3333,0.525,0.2735,0.0,infection,False,False,False,False,False
1316,Frexalimab,Natalizumab,0.9915,0.02993,0.04463,1.9754,0.0757,0.4087,0.0353,0.0,0.1852,0.4,0.2,1.0,0.0,0.1,0.64,0.125,-2.5456,-3.0541,True,0.6667,0.3,0.2196,0.0706,infection,False,False,False,False,False
1317,Evobrutinib,Inebilizumab,0.9903,0.09227,0.10468,1.3165,0.0551,0.4677,0.0202,0.0,0.1177,0.3,0.2,1.0,0.5,0.45,0.5533,0.1,-2.076,-2.8083,True,0.3333,0.375,0.2608,0.0353,infection,False,False,False,False,False
1318,Nicotinamide riboside,Vidofludimus calcium,0.9903,0.00998,0.02038,2.0924,0.0372,0.3425,0.0154,0.0,0.1087,0.4,0.6,1.0,0.5,0.5,0.8667,0.1,-0.7234,-1.6832,True,0.3333,0.525,0.1657,0.0,teratogenicity,False,False,False,False,False
1319,Hydroxychloroquine,Ponesimod,0.9902,0.05736,0.0709,1.5733,0.0454,0.3718,0.0201,0.0,0.1222,0.4,0.4,1.0,0.5,0.55,0.7333,0.0,-3.2153,-1.5016,False,0.3333,0.4,0.2298,0.0124,infection,False,False,False,False,False
1320,Cladribine,Rituximab,0.9901,0.21945,0.22723,0.7725,0.0532,0.5421,0.0164,0.0,0.0981,0.2,0.2,0.6,0.5,0.3,0.6867,-0.5714,-2.961,-2.5884,False,1.0,0.275,0.3514,0.0859,infection,False,False,False,False,False
1321,Amiloride,Ponesimod,0.99,0.06484,0.0779,1.4283,0.0306,0.3368,0.0105,0.0,0.0909,0.3,0.4,1.0,1.0,0.45,1.0,0.125,-2.6837,-1.5016,True,0.3333,0.425,0.1779,0.0103,infection,False,False,False,False,False
1322,Alemtuzumab,Hydroxychloroquine,0.9897,0.02494,0.03925,1.9077,0.0667,0.3591,0.0254,0.0,0.1856,0.4,0.4,1.0,0.5,0.55,0.6867,0.0,-3.018,-3.2153,False,0.3333,0.4,0.521,0.0124,autoimmunity,False,False,False,False,False
1323,Ponesimod,Remibrutinib,0.9896,0.05985,0.07304,1.4932,0.0399,0.3984,0.0198,0.0,0.1002,0.4,0.2,1.0,0.5,0.5,1.0,0.2,-1.5016,-1.7308,True,0.6667,0.35,0.2355,0.039,infection,False,False,False,False,False
1324,Idebenone,Simvastatin,0.9891,0.05736,0.0709,1.5812,0.0362,0.3493,0.016,0.0,0.1037,0.4,0.4,0.9167,0.75,0.55,1.0,-0.0833,-0.7029,-1.7856,False,0.3333,0.525,0.1144,0.0062,teratogenicity,False,False,False,False,False
1325,Hydroxychloroquine,Pioglitazone,0.9886,0.02743,0.04221,1.8222,0.0451,0.4515,0.0198,0.0,0.1,0.4,0.6,0.5556,0.5,0.55,0.8667,-0.5476,-3.2153,-2.6661,False,0.3333,0.575,0.1963,0.0165,cardiac,False,False,False,False,False
1326,Elezanumab,Mitoxantrone,0.9883,0.00249,0.00837,2.7096,0.0455,0.3082,0.017,0.0006,0.1476,0.5,0.6,0.9167,1.0,0.2,0.5067,0.0833,-2.7183,-3.0195,True,0.3333,0.475,0.4647,0.0059,malignancy,False,False,False,False,False
1327,Nicotinamide riboside,Teriflunomide,0.9878,0.01247,0.02374,2.1289,0.0395,0.3242,0.0154,0.0,0.1218,0.4,0.6,1.0,0.5,0.5,0.7333,0.1143,-0.7234,-3.0107,True,0.3333,0.45,0.2343,0.0,teratogenicity,False,False,False,False,False
1328,Nicotinamide riboside,Pioglitazone,0.9871,0.00499,0.01301,2.8465,0.0387,0.3381,0.0138,0.0,0.1146,0.5,0.6,0.9091,0.5,0.5,0.8667,-0.1286,-0.7234,-2.6661,False,0.3333,0.625,0.1245,0.0,cardiac,False,False,False,False,False
1329,Ocrelizumab,Ustekinumab,0.9871,0.04988,0.06409,1.6218,0.0833,0.533,0.0393,0.0,0.1564,0.2,0.2,1.0,0.0,0.05,0.82,0.25,-2.7449,-1.9172,True,0.3333,0.325,0.202,0.0471,infection,False,False,False,False,True
1330,Amiloride,Bexarotene,0.987,0.00249,0.00837,3.5367,0.0385,0.3267,0.0105,0.0009,0.118,0.3,0.4,1.0,0.75,0.55,0.8667,0.3393,-2.6837,-0.7904,True,0.3333,0.575,0.1706,0.0,teratogenicity,False,False,False,False,False
1331,Bexarotene,Temelimab,0.9866,0.00249,0.00837,2.7452,0.0528,0.4321,0.0225,0.0009,0.1221,0.4,0.4,0.6364,0.5,0.55,0.82,-0.5357,-0.7904,-2.4721,False,0.3333,0.575,0.1559,0.0,teratogenicity,False,False,False,False,False
1332,Cholecalciferol,Interferon beta-1b,0.9866,0.04489,0.05938,1.6963,0.0463,0.3576,0.016,0.0029,0.1295,0.2,0.4,0.7273,0.5,0.55,0.5533,-0.4375,-2.0037,-3.2696,False,0.6667,0.45,0.098,0.0,hepatic,False,False,False,False,True
1333,Idebenone,Nicotinamide riboside,0.9864,0.00249,0.00837,3.004,0.0281,0.5132,0.0109,0.0,0.0548,0.3,0.4,0.4286,0.75,0.55,1.0,-1.0167,-0.7029,-0.7234,False,0.3333,0.625,0.0206,0.0,hepatic,False,False,False,False,True
1334,Idebenone,Phenytoin,0.9863,0.00499,0.01301,2.5315,0.0278,0.3754,0.0106,0.0,0.074,0.3,0.4,0.875,1.0,0.7,0.8667,-0.3333,-0.7029,-2.5343,False,0.3333,0.575,0.1457,0.0082,teratogenicity,False,False,False,False,False
1335,Mycophenolate mofetil,Nicotinamide riboside,0.9862,0.00249,0.00837,3.341,0.0361,0.3295,0.0154,0.0,0.1096,0.4,0.6,1.0,0.5,0.5,1.0,0.6,-2.0615,-0.7234,True,0.3333,0.575,0.2588,0.0,infection,False,False,False,False,False
1336,Pioglitazone,Teriflunomide,0.9834,0.02743,0.04221,1.9243,0.0484,0.332,0.0234,0.0,0.1458,0.5,0.6,0.9231,0.5,0.4,0.8667,-0.1429,-2.6661,-3.0107,False,0.3333,0.425,0.3382,0.0206,hepatic,False,False,False,False,False
1337,Alemtuzumab,Ozanimod,0.9829,0.10973,0.12088,1.237,0.0595,0.4518,0.0182,0.0,0.1317,0.3,0.2,0.8462,0.5,0.5,0.6867,-0.3,-3.018,-1.8533,False,1.0,0.25,0.5582,0.0751,infection,False,False,False,False,False
1338,Cholecalciferol,Tocilizumab,0.9829,0.01995,0.0334,1.9184,0.0519,0.4467,0.0166,0.0,0.1162,0.2,0.4,0.8,0.5,0.55,0.6867,-0.3333,-2.0037,-1.8119,False,0.3333,0.525,0.1725,0.0,infection,False,False,False,False,False
1339,Pioglitazone,Vidofludimus calcium,0.9822,0.00748,0.01683,2.1262,0.0462,0.3477,0.0212,0.0,0.1328,0.5,0.6,0.9091,0.5,0.4,1.0,-0.1,-2.6661,-1.6832,False,0.3333,0.5,0.2782,0.012,hepatic,False,False,False,False,False
1340,Amiloride,Vidofludimus calcium,0.9819,0.02244,0.03628,1.635,0.0324,0.3069,0.0105,0.0,0.1055,0.4,0.6,1.0,0.75,0.45,0.8667,0.075,-2.6837,-1.6832,True,0.3333,0.5,0.2,0.0,teratogenicity,False,False,False,False,False
1341,Cholecalciferol,Phenytoin,0.9819,0.02743,0.04221,2.0006,0.0319,0.2974,0.0119,0.0,0.1071,0.2,0.6,1.0,0.75,0.7,0.8667,0.0833,-2.0037,-2.5343,True,0.3333,0.575,0.1333,0.0,teratogenicity,False,False,False,False,False
1342,Cladribine,Interferon beta-1b,0.9819,0.02993,0.04463,1.8699,0.0561,0.3356,0.0258,0.0029,0.1672,0.3,0.2,0.9286,0.5,0.3,0.42,-0.1339,-2.961,-3.2696,False,1.0,0.3,0.3569,0.0176,infection,False,False,False,False,False
1343,Natalizumab,Ponesimod,0.9819,0.04239,0.05693,1.5879,0.0604,0.4058,0.0201,0.0,0.1489,0.3,0.2,1.0,0.0,0.45,0.6867,0.0,-3.0541,-1.5016,False,1.0,0.225,0.2951,0.0706,infection,False,False,False,False,False
1344,Fingolimod,Firategrast,0.9815,0.02244,0.03628,1.7335,0.049,0.3508,0.0192,0.0,0.1396,0.4,0.4,1.0,0.5,0.6,0.7333,0.125,-1.9414,-3.2771,True,0.3333,0.4,0.3098,0.049,infection,False,False,False,False,False
1345,Epigallocatechin gallate,Ozanimod,0.9812,0.01496,0.02705,2.013,0.0344,0.345,0.0126,0.0,0.0997,0.5,0.6,1.0,0.5,0.5,0.7333,0.1833,-1.555,-1.8533,True,0.3333,0.5,0.2315,0.0185,hepatic,False,False,False,False,False
1346,Firategrast,Masitinib,0.98,0.03242,0.04712,1.6629,0.0497,0.3867,0.0192,0.0,0.1284,0.4,0.4,1.0,0.5,0.5,0.8667,0.0,-3.2771,-3.6789,False,0.3333,0.525,0.2216,0.0343,infection,False,False,False,False,False
1347,Amiloride,Elezanumab,0.9795,0.00998,0.02038,2.4362,0.0367,0.3545,0.0082,0.0,0.1035,0.2,0.4,0.7778,1.0,0.45,0.6867,-0.5179,-2.6837,-2.7183,False,0.3333,0.6,0.0441,0.0,cardiac,False,False,False,False,False
1348,Cyclophosphamide,Temelimab,0.9794,0.00249,0.00837,2.9223,0.0565,0.3216,0.0263,0.0035,0.1758,0.6,0.6,1.0,0.5,0.25,0.5067,0.0625,-3.0549,-2.4721,True,0.3333,0.525,0.4363,0.0157,infection,False,False,False,False,False
1349,Alemtuzumab,Orelabrutinib,0.9792,0.02993,0.04463,1.7404,0.0637,0.3703,0.0224,0.0,0.172,0.4,0.4,1.0,0.5,0.55,0.42,0.0,-3.018,-2.8405,False,0.3333,0.35,0.5118,0.0471,infection,False,False,False,False,False
1350,Laquinimod,Mycophenolate mofetil,0.979,0.00499,0.01301,2.5624,0.051,0.3445,0.0193,0.0,0.1479,0.5,0.6,0.9167,0.5,0.55,0.8667,-0.1625,-4.2322,-2.0615,False,0.3333,0.5,0.3882,0.0529,infection,False,False,False,False,False
1351,Glatiramer acetate,Ponesimod,0.9787,0.00998,0.02038,2.424,0.0455,0.4491,0.0171,0.0,0.1014,0.4,0.2,0.8,0.0,0.45,0.82,-0.375,-3.0334,-1.5016,False,1.0,0.3,0.1657,0.0078,infection,False,False,False,False,False
1352,Alpha-lipoic acid,Lamotrigine,0.9784,0.04738,0.06178,1.8604,0.0293,0.3427,0.012,0.0,0.0855,0.3,0.4,0.9091,0.75,0.7,1.0,-0.25,-1.7729,-3.0679,False,0.3333,0.55,0.0275,0.0,hepatic,False,False,False,False,False
1353,Azathioprine,Memantine,0.9783,0.04988,0.06409,1.4234,0.0309,0.2989,0.0135,0.0,0.1035,0.3,0.4,1.0,1.0,0.75,0.8667,0.325,-1.9886,-2.6276,True,0.3333,0.5,0.3196,0.0,infection,False,False,False,False,False
1354,Cholecalciferol,Vidofludimus calcium,0.978,0.04988,0.06409,1.756,0.0377,0.4486,0.0158,0.0,0.084,0.3,0.4,0.625,0.5,0.55,0.8667,-0.55,-2.0037,-1.6832,False,0.6667,0.5,0.1657,0.0,teratogenicity,False,False,False,False,False
1355,Cholecalciferol,Peginterferon beta-1a,0.9776,0.04489,0.05938,1.7454,0.0438,0.3737,0.0159,0.003,0.1172,0.2,0.4,0.7,0.5,0.55,0.6867,-0.4643,-2.0037,-2.577,False,0.6667,0.45,0.0912,0.0,hepatic,False,False,False,False,True
1356,Ofatumumab,Sirolimus,0.9775,0.03741,0.05212,1.6319,0.0642,0.4887,0.0241,0.0,0.1314,0.3,0.4,1.0,0.0,0.35,0.6867,0.2917,-2.3838,-2.0409,True,0.3333,0.375,0.2686,0.0676,infection,False,False,False,False,False
1357,Nicotinamide riboside,Riluzole,0.9774,0.02743,0.04221,1.9347,0.0326,0.396,0.0145,0.0,0.0822,0.2,0.4,0.9,0.75,0.65,1.0,-0.2833,-0.7234,-2.6115,False,0.3333,0.575,0.0686,0.0,hepatic,False,False,False,False,False
1358,Lamotrigine,Simvastatin,0.9772,0.24439,0.25099,0.8303,0.0319,0.3244,0.0117,0.0,0.0983,0.4,0.4,0.9,0.75,0.7,1.0,-0.3214,-3.0679,-1.7856,False,0.3333,0.5,0.1192,0.0082,hepatic,False,False,False,False,False
1359,Masitinib,Orelabrutinib,0.977,0.04738,0.06178,1.5228,0.0489,0.4944,0.0184,0.0,0.0988,0.3,0.4,0.6667,0.5,0.55,0.8667,-0.5143,-3.6789,-2.8405,False,0.3333,0.475,0.2263,0.0453,infection,False,False,False,False,False
1360,Mycophenolate mofetil,Pioglitazone,0.977,0.00249,0.00837,2.7764,0.0457,0.3164,0.0207,0.0,0.1444,0.6,0.6,1.0,0.5,0.4,0.8667,0.1429,-2.0615,-2.6661,True,0.3333,0.55,0.3727,0.0106,infection,False,False,False,False,False
1361,Azathioprine,Riluzole,0.9768,0.03741,0.05212,1.7576,0.0355,0.3024,0.0174,0.0,0.1174,0.3,0.4,1.0,1.0,0.65,1.0,0.35,-1.9886,-2.6115,True,0.3333,0.475,0.3608,0.0275,infection,False,False,False,False,False
1362,Sirolimus,Ublituximab,0.9768,0.02993,0.04463,1.7484,0.0633,0.4998,0.0241,0.0,0.1266,0.3,0.4,1.0,0.0,0.35,0.6867,0.3095,-2.0409,-2.5884,True,0.3333,0.4,0.2686,0.0676,infection,False,False,False,False,False
1363,Diroximel fumarate,Epigallocatechin gallate,0.9758,0.02244,0.03628,2.0145,0.0394,0.3859,0.0088,0.0,0.102,0.4,0.6,0.7273,0.5,0.55,1.0,-0.381,-1.9273,-1.555,False,0.3333,0.525,0.1591,0.0154,hepatic,False,False,False,False,False
1364,Cladribine,Ozanimod,0.9751,0.10723,0.11865,1.252,0.0474,0.4121,0.0205,0.0,0.115,0.3,0.2,0.9091,0.5,0.5,0.8667,-0.0714,-2.961,-1.8533,False,1.0,0.275,0.4176,0.0471,infection,False,False,False,False,False
1365,Frexalimab,Ublituximab,0.9751,0.15461,0.16492,0.983,0.0697,0.5824,0.0305,0.0,0.1197,0.2,0.2,0.75,0.0,0.1,0.64,-0.4018,-2.5456,-2.5884,False,0.6667,0.325,0.1814,0.0392,infection,False,False,False,False,False
1366,Cyclophosphamide,Laquinimod,0.975,0.00499,0.01301,2.3245,0.0532,0.3598,0.0216,0.0006,0.1479,0.5,0.6,0.8333,0.5,0.55,0.6867,-0.2917,-3.0549,-4.2322,False,0.6667,0.475,0.5424,0.0724,infection,False,False,False,False,False
1367,Firategrast,Hydroxychloroquine,0.9746,0.0399,0.05461,1.6099,0.0446,0.3712,0.0192,0.0,0.12,0.4,0.4,1.0,0.5,0.55,0.7333,0.0,-3.2771,-3.2153,False,0.3333,0.55,0.1863,0.0,infection,False,False,False,False,False
1368,Secukinumab,Ublituximab,0.9746,0.02743,0.04221,1.7317,0.0642,0.5772,0.025,0.0,0.1112,0.3,0.2,1.0,0.0,0.05,0.82,0.2679,-1.895,-2.5884,True,0.3333,0.375,0.1765,0.0343,infection,False,False,False,False,True
1369,Fingolimod,Methotrexate,0.974,0.05985,0.07304,1.4903,0.0458,0.3612,0.016,0.0,0.1269,0.4,0.4,0.8182,0.5,0.6,0.7333,-0.2,-1.9414,-2.3127,False,1.0,0.375,0.4606,0.0737,infection,False,False,False,False,False
1370,Amiloride,Idebenone,0.9739,0.00998,0.02038,2.4381,0.0266,0.351,0.0094,0.0,0.0757,0.3,0.4,0.8889,1.0,0.55,1.0,-0.125,-2.6837,-0.7029,False,0.3333,0.6,0.0549,0.0,cardiac,False,False,False,False,False
1371,Amiloride,Teriflunomide,0.9739,0.07731,0.08978,1.2762,0.0346,0.292,0.0105,0.0,0.1186,0.4,0.6,1.0,0.75,0.45,0.7333,-0.0536,-2.6837,-3.0107,False,0.3333,0.425,0.2686,0.0,teratogenicity,False,False,False,False,False
1372,Rituximab,Ustekinumab,0.9739,0.02743,0.04221,1.7172,0.076,0.5333,0.0368,0.0,0.1425,0.2,0.2,1.0,0.0,0.05,0.82,0.381,-2.5884,-1.9172,True,0.3333,0.35,0.1961,0.0431,infection,False,False,False,False,False
1373,Alemtuzumab,Epigallocatechin gallate,0.9736,0.01247,0.02374,2.2802,0.0539,0.3383,0.0126,0.0,0.1594,0.5,0.6,1.0,0.5,0.45,0.42,0.0833,-3.018,-1.555,True,0.3333,0.5,0.5069,0.0,autoimmunity,False,False,False,False,False
1374,Amiloride,Firategrast,0.9735,0.05985,0.07304,1.5135,0.0297,0.3352,0.0105,0.0,0.0887,0.3,0.4,1.0,1.0,0.45,1.0,0.125,-2.6837,-3.2771,True,0.3333,0.575,0.1324,0.0,infection,False,False,False,False,False
1375,Ozanimod,Phenytoin,0.9732,0.11471,0.12568,1.2209,0.0337,0.3628,0.0119,0.0,0.0929,0.3,0.4,1.0,0.75,0.7,0.8667,0.2,-1.8533,-2.5343,True,0.3333,0.4,0.3051,0.0165,hepatic,False,False,False,False,False
1376,Natalizumab-biosimilar,Rituximab,0.9729,0.04489,0.05938,1.6385,0.0654,0.542,0.0287,0.0,0.1207,0.3,0.2,1.0,0.0,0.05,0.5067,0.1429,-3.1195,-2.5884,True,0.6667,0.275,0.2402,0.0971,infection,False,False,False,False,False
1377,Pioglitazone,Simvastatin,0.9728,0.06484,0.0779,1.4827,0.0423,0.3928,0.0173,0.0,0.1077,0.5,0.6,0.7273,0.5,0.4,0.8667,-0.4286,-2.6661,-1.7856,False,0.3333,0.525,0.2142,0.0103,hepatic,False,False,False,False,False
1378,Cyclophosphamide,Fingolimod,0.9723,0.06733,0.08046,1.4761,0.0519,0.3859,0.0221,0.0035,0.1344,0.5,0.4,0.8333,0.5,0.6,0.5533,-0.2292,-3.0549,-1.9414,False,1.0,0.35,0.59,0.1031,infection,False,False,False,False,False
1379,Azathioprine,Fenebrutinib,0.9721,0.02244,0.03628,1.7363,0.0472,0.3365,0.0174,0.0,0.1401,0.4,0.4,1.0,0.5,0.6,1.0,0.0,-1.9886,-2.6962,False,0.6667,0.4,0.3917,0.0652,infection,False,False,False,False,False
1380,Pioglitazone,Sirolimus,0.972,0.01496,0.02705,2.1821,0.0488,0.3477,0.0238,0.0,0.1402,0.5,0.6,0.9167,0.5,0.4,0.8667,-0.1548,-2.6661,-2.0409,False,0.3333,0.575,0.3013,0.0174,infection,False,False,False,False,False
1381,Fingolimod,Mitoxantrone,0.9717,0.03491,0.0496,1.7166,0.0478,0.332,0.018,0.0035,0.144,0.6,0.4,0.9231,0.5,0.6,0.82,-0.0833,-1.9414,-3.0195,False,1.0,0.3,0.5886,0.1329,infection,False,False,False,False,False
1382,Ocrelizumab,Sirolimus,0.9716,0.06983,0.08242,1.4519,0.0682,0.4855,0.0241,0.0,0.1404,0.3,0.4,1.0,0.0,0.35,0.82,0.1944,-2.7449,-2.0409,True,0.3333,0.375,0.2835,0.0812,infection,False,False,False,False,False
1383,Cladribine,Peginterferon beta-1a,0.9715,0.02494,0.03925,1.9293,0.0537,0.3467,0.0258,0.003,0.1549,0.3,0.2,0.9231,0.5,0.3,0.5533,-0.0714,-2.961,-2.577,False,1.0,0.3,0.35,0.0176,infection,False,False,False,False,False
1384,Ofatumumab,Secukinumab,0.9706,0.01746,0.03019,1.7411,0.0651,0.5613,0.025,0.0,0.116,0.3,0.2,1.0,0.0,0.05,0.82,0.25,-2.3838,-1.895,True,0.3333,0.35,0.1765,0.0343,infection,False,False,False,False,True
1385,Cladribine,Ponesimod,0.9702,0.0798,0.09219,1.3615,0.0457,0.4107,0.0188,0.0,0.1113,0.3,0.2,0.9,0.5,0.45,0.6,-0.1964,-2.961,-1.5016,False,1.0,0.275,0.3833,0.0471,infection,False,False,False,False,False
1386,Cholecalciferol,Teriflunomide,0.9699,0.06733,0.08046,1.5493,0.0412,0.3731,0.0171,0.0,0.1103,0.3,0.4,0.8182,0.5,0.55,1.0,-0.3095,-2.0037,-3.0107,False,0.6667,0.425,0.2343,0.0,teratogenicity,False,False,False,False,False
1387,Frexalimab,Ofatumumab,0.9694,0.21696,0.22523,0.8351,0.0699,0.5842,0.0298,0.0,0.1197,0.2,0.2,0.6667,0.0,0.1,0.82,-0.5,-2.5456,-2.3838,False,0.6667,0.3,0.1814,0.0392,infection,False,False,False,False,True
1388,Lamotrigine,Methotrexate,0.9693,0.01496,0.02705,1.9319,0.0326,0.286,0.0133,0.0,0.1141,0.3,0.4,1.0,1.0,0.7,1.0,0.225,-3.0679,-2.3127,True,0.3333,0.525,0.2845,0.0165,infection,False,False,False,False,False
1389,Azathioprine,Temelimab,0.9691,0.00249,0.00837,3.0973,0.0477,0.2927,0.0174,0.0,0.163,0.5,0.6,1.0,0.5,0.25,0.6867,0.1875,-1.9886,-2.4721,True,0.3333,0.525,0.3284,0.0108,infection,False,False,False,False,False
1390,Fingolimod,Secukinumab,0.9691,0.11471,0.12568,1.1705,0.0496,0.3961,0.0197,0.0,0.1251,0.3,0.4,0.9091,0.5,0.6,0.6867,-0.0625,-1.9414,-1.895,False,0.3333,0.375,0.2951,0.0343,infection,False,False,False,False,False
1391,Daclizumab,Memantine,0.969,0.21945,0.22723,0.8168,0.0325,0.357,0.0135,0.0019,0.0911,0.2,0.4,1.0,1.0,0.75,0.82,0.25,-2.1815,-2.6276,True,0.3333,0.45,0.3696,0.0,autoimmunity,False,False,False,False,False
1392,Bexarotene,Phenytoin,0.9688,0.00249,0.00837,3.2771,0.0399,0.3435,0.0119,0.0009,0.1162,0.3,0.4,1.0,0.75,0.7,1.0,0.0476,-0.7904,-2.5343,True,0.3333,0.55,0.1798,0.0898,teratogenicity,False,False,False,False,False
1393,Cyclophosphamide,Simvastatin,0.9679,0.01746,0.03019,1.7909,0.0465,0.318,0.0202,0.0035,0.1461,0.6,0.6,1.0,0.5,0.35,0.82,0.0,-3.0549,-1.7856,False,0.6667,0.45,0.4765,0.0559,infection,False,False,False,False,False
1394,Inebilizumab,Remibrutinib,0.9679,0.18454,0.19417,1.0121,0.0547,0.4707,0.0198,0.0,0.1163,0.2,0.2,1.0,0.5,0.5,0.5533,0.0,-2.8083,-1.7308,False,0.3333,0.4,0.2471,0.0353,infection,False,False,False,False,False
1395,Evobrutinib,Sirolimus,0.9678,0.02494,0.03925,1.8936,0.0443,0.3784,0.0202,0.0,0.117,0.5,0.4,1.0,0.5,0.45,0.7333,0.1833,-2.076,-2.0409,True,0.3333,0.475,0.2705,0.0579,infection,False,False,False,False,False
1396,Cyclophosphamide,Oxcarbazepine,0.9676,0.00748,0.01683,2.1351,0.0362,0.3295,0.0099,0.0035,0.1099,0.3,0.4,1.0,1.0,0.7,0.82,0.75,-3.0549,-0.3516,True,0.3333,0.525,0.4627,0.0559,infection,False,False,False,False,False
1397,Bexarotene,Mycophenolate mofetil,0.9674,0.00249,0.00837,3.8878,0.0487,0.3432,0.0207,0.0009,0.142,0.4,0.4,1.0,0.5,0.55,0.8667,0.4857,-0.7904,-2.0615,True,0.3333,0.525,0.3157,0.0794,infection,False,False,False,False,False
1398,Cladribine,Hydroxychloroquine,0.9673,0.03242,0.04712,1.7197,0.0523,0.3436,0.0254,0.0,0.1521,0.4,0.4,1.0,0.5,0.55,0.8667,0.0,-2.961,-3.2153,False,0.3333,0.425,0.3647,0.0,infection,False,False,False,False,False
1399,Amiloride,Cholecalciferol,0.9664,0.02244,0.03628,1.9569,0.0305,0.2799,0.0105,0.0,0.1089,0.2,0.6,1.0,0.75,0.55,0.7333,-0.0417,-2.6837,-2.0037,False,0.3333,0.6,0.0343,0.0,cardiac,False,False,False,False,False
1400,Diroximel fumarate,Mycophenolate mofetil,0.9653,0.01995,0.0334,2.275,0.05,0.3953,0.0194,0.0,0.1265,0.4,0.4,0.9167,0.5,0.55,1.0,-0.1,-1.9273,-2.0615,False,0.3333,0.4,0.3245,0.0471,infection,False,False,False,False,False
